low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,regional_mobility,student_feature,repayment_capability,is_high_user,number_of_trans_from_2011,historical_trans_day,rank_trad_1_month,trans_amount_3_month,avg_consume_less_12_valid_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,reg_preference_for_trad,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,status,first_transaction_day,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,loans_latest_day,first_transaction_time_year,first_transaction_time_month,first_transaction_time_day
0.01,0.97,300,0.56,0.88,0.494,17.0,14.0,14.0,3.0,0.0,10650,0,36.0,297.0,0.45,45610,7.0,4110,0.15,1280,0.5,1,13.0,13.0,13.0,13.0,0.0,1.0,7.0,7.0,0.0,2390,5.0,0.0,0,16680,0.0,0,1328.0,84.0,605.0,75.0,22.0,11.0,7.0,30.0,12.0,19.0,25.0,574.0,78.0,54.0,45.0,2.0,24.0,11.0,13.0,4.0,7.0,21.0,61.0,24.0,3.0,1.0,358.0,2400.0,76.0,13.0,15.0,5200.0,2061.0,10400.0,79.0,11.0,12.0,20400.0,7572.0,1.0,1.0,2014,10,1
0.09,0.87,4000,1.55,0.78,0.5720000000000001,20.0,10.0,7.0,4.0,0.0,29320,0,31.0,310.0,0.1,65580,8.0,6080,0.05,590,0.6,1,4.0,10.0,4.0,10.0,1.0,4.0,6.0,6.0,12.0,8520,12.0,0.0,0,30330,0.0,0,1279.0,83.0,547.0,71.0,13.0,4.0,5.0,16.0,5.0,10.0,11.0,511.0,77.0,46.0,42.0,5.0,24.0,11.0,13.0,3.0,4.0,14.0,78.0,18.0,3.0,0.0,360.0,2400.0,76.0,13.0,13.0,5100.0,2446.0,7700.0,79.0,11.0,12.0,19200.0,8972.0,23.0,1.0,2014,11,19
0.02,0.98,2000,0.41,0.85,0.397,21.0,22.0,22.0,3.0,1.0,18220,0,17.0,157.0,0.45,29770,8.0,170,0.3,1060,0.5,1,9.0,18.0,11.0,18.0,0.0,0.0,18.0,18.0,0.0,910,6.0,0.0,1550,25210,0.0,0,669.0,89.0,555.0,74.0,11.0,4.0,4.0,14.0,7.0,11.0,11.0,493.0,76.0,41.0,36.0,2.0,18.0,5.0,13.0,0.0,2.0,21.0,57.0,12.0,1.0,0.0,315.0,1900.0,74.0,13.0,13.0,3100.0,1723.0,8200.0,80.0,5.0,5.0,18000.0,8640.0,9.0,61.0,2016,7,21
0.01,0.95,500,1.38,1.0,0.45,18.0,18.0,10.0,4.0,0.0,4390,0,19.0,216.0,0.4,27000,6.0,3250,0.1,1480,0.45,1,5.0,18.0,5.0,18.0,0.0,0.0,6.0,7.0,413790.0,1130,5.0,0.0,520,39010,0.0,0,645.0,87.0,529.0,81.0,11.0,7.0,4.0,12.0,1.0,6.0,11.0,494.0,73.0,42.0,41.0,3.0,13.0,3.0,10.0,0.0,1.0,8.0,44.0,13.0,0.0,0.0,352.0,2500.0,72.0,10.0,11.0,4300.0,1910.0,23800.0,83.0,3.0,3.0,39000.0,23500.0,18.0,76.0,2016,8,14
0.01,0.86,13500,0.33,1.0,0.5,20.0,12.0,11.0,3.0,1.0,61410,0,31.0,343.0,0.3,40430,8.0,37130,0.1,1520,0.35,1,8.0,11.0,8.0,11.0,1.0,1.0,2.0,4.0,86490.0,2070,6.0,0.0,0,27300,0.0,0,994.0,83.0,543.0,80.0,9.0,4.0,2.0,13.0,7.0,10.0,11.0,506.0,77.0,32.0,27.0,3.0,16.0,8.0,8.0,1.0,3.0,9.0,63.0,13.0,1.0,6.0,360.0,3100.0,77.0,8.0,9.0,5300.0,2675.0,6000.0,78.0,8.0,10.0,13200.0,5887.0,4.0,13.0,2015,8,31
0.0,0.65,12000,0.74,0.79,0.5,27.0,9.0,7.0,3.0,1.0,33290,0,22.0,230.0,0.2,176710,9.0,18600,0.05,2220,0.35,3,5.0,7.0,5.0,15.0,1.0,1.0,4.0,5.0,75758.0,4590,6.0,0.0,2800,116080,0.0,0,919.0,82.0,534.0,75.0,18.0,5.0,4.0,29.0,15.0,20.0,28.0,488.0,75.0,31.0,28.0,5.0,8.0,2.0,6.0,0.0,1.0,4.0,40.0,7.0,0.0,0.0,357.0,2900.0,74.0,6.0,6.0,4500.0,2200.0,8700.0,75.0,2.0,2.0,10800.0,6000.0,4.0,79.0,2015,11,14
0.02,0.98,1500,1.37,1.0,0.19399999999999998,16.0,26.0,25.0,3.0,1.0,9290,0,34.0,160.0,0.65,6330,6.0,90,1.0,1020,0.6,1,0.0,26.0,0.0,31.0,0.0,2.0,6.0,6.0,0.0,820,2.0,0.0,0,3890,0.0,1,1111.0,92.0,531.0,81.0,5.0,4.0,1.0,5.0,1.0,3.0,4.0,498.0,72.0,25.0,22.0,2.0,7.0,3.0,4.0,0.0,1.0,5.0,28.0,17.0,0.0,0.0,356.0,2100.0,70.0,4.0,4.0,2900.0,1700.0,3000.0,82.0,3.0,3.0,3600.0,2733.0,11.0,64.0,2015,5,6
0.01,0.89,900,1.19,0.91,0.33,16.0,24.0,23.0,3.0,1.0,14000,0,41.0,202.0,1.0,78490,9.0,1000,1.0,1180,0.5,1,0.0,18.0,0.0,18.0,0.0,8.0,8.0,8.0,0.0,0,7.0,0.0,0,53710,0.0,1,1422.0,95.0,535.0,71.0,15.0,9.0,5.0,20.0,3.0,4.0,12.0,466.0,78.0,54.0,38.0,6.0,25.0,10.0,15.0,0.0,3.0,37.0,69.0,64.0,0.0,3.0,340.0,1600.0,73.0,15.0,15.0,2400.0,1433.0,7400.0,81.0,10.0,11.0,16800.0,6620.0,8.0,38.0,2014,6,29
0.03,0.97,400,0.73,0.7,0.391,25.0,15.0,14.0,4.0,0.0,23890,0,35.0,185.0,0.55,44930,9.0,2730,0.15,770,0.6,1,7.0,15.0,7.0,16.0,0.0,0.0,2.0,4.0,86235.0,440,9.0,0.0,1370,3300,0.0,1,1600.0,82.0,528.0,82.0,3.0,3.0,0.0,4.0,0.0,3.0,4.0,492.0,78.0,10.0,6.0,3.0,9.0,8.0,1.0,0.0,0.0,1.0,9.0,21.0,0.0,0.0,338.0,1000.0,72.0,1.0,1.0,1000.0,1000.0,8400.0,81.0,8.0,9.0,21600.0,9237.0,44.0,166.0,2014,1,2
0.13,0.87,0,3.61,1.0,0.122,13.0,34.0,29.0,2.0,0.0,8380,0,20.0,58.0,0.95,2030,8.0,1200,1.0,410,0.75,3,16.0,30.0,0.0,35.0,0.0,1.0,2.0,4.0,0.0,60,3.0,0.0,0,190,0.0,1,678.0,83.0,607.0,81.0,3.0,2.0,1.0,3.0,0.0,3.0,3.0,587.0,75.0,3.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,358.0,1700.0,71.0,2.0,2.0,1900.0,1700.0,3000.0,83.0,1.0,2.0,3000.0,3000.0,69.0,176.0,2016,7,12
0.02,0.98,8000,1.02,0.9,0.519,21.0,23.0,10.0,4.0,0.0,19260,0,46.0,373.0,0.45,56820,6.0,9550,0.2,1070,0.5,1,4.0,23.0,4.0,23.0,0.0,1.0,6.0,6.0,0.0,1580,8.0,0.0,0,21690,0.0,0,1616.0,82.0,552.0,76.0,13.0,6.0,4.0,13.0,1.0,4.0,6.0,498.0,74.0,57.0,46.0,5.0,18.0,7.0,11.0,3.0,6.0,22.0,55.0,37.0,1.0,2.0,354.0,2300.0,74.0,11.0,12.0,3800.0,2227.0,8200.0,73.0,7.0,8.0,19200.0,6514.0,21.0,7.0,2013,12,17
0.02,0.94,100,1.36,1.0,0.619,23.0,11.0,8.0,2.0,1.0,4280,0,19.0,253.0,0.3,85990,7.0,8870,0.05,820,0.6,1,11.0,11.0,11.0,11.0,0.0,3.0,9.0,9.0,867089.0,3990,12.0,0.0,480,18170,0.0,1,638.0,84.0,549.0,74.0,15.0,8.0,5.0,20.0,3.0,9.0,15.0,500.0,76.0,82.0,73.0,7.0,24.0,7.0,17.0,1.0,1.0,22.0,103.0,33.0,1.0,3.0,360.0,2000.0,74.0,17.0,17.0,3700.0,1823.0,12900.0,78.0,7.0,8.0,21600.0,6700.0,9.0,1.0,2016,8,21
0.01,0.99,5000,2.26,0.85,0.436,19.0,17.0,12.0,3.0,1.0,1170,0,35.0,250.0,0.65,20170,7.0,690,0.65,1050,0.55,1,17.0,17.0,17.0,17.0,0.0,2.0,3.0,3.0,0.0,740,3.0,0.0,160,2630,0.0,0,1315.0,82.0,631.0,79.0,5.0,2.0,1.0,7.0,2.0,4.0,4.0,602.0,75.0,21.0,17.0,0.0,10.0,4.0,6.0,0.0,0.0,9.0,19.0,10.0,0.0,0.0,344.0,2100.0,73.0,6.0,6.0,3000.0,1533.0,4600.0,78.0,4.0,5.0,14400.0,5425.0,20.0,98.0,2014,10,14
0.01,0.99,1000,1.27,0.88,0.345,18.0,91.0,48.0,4.0,0.0,15050,0,14.0,125.0,0.7,1070,6.0,10060,0.65,1060,0.55,1,6.0,91.0,6.0,91.0,0.0,0.0,4.0,4.0,0.0,500,18.0,0.0,500,19400,0.0,0,552.0,86.0,641.0,68.0,5.0,2.0,3.0,5.0,1.0,1.0,1.0,619.0,76.0,39.0,39.0,0.0,17.0,4.0,13.0,0.0,2.0,2.0,57.0,9.0,0.0,0.0,360.0,2300.0,75.0,13.0,13.0,4200.0,1800.0,9900.0,79.0,4.0,4.0,13200.0,7575.0,19.0,38.0,2016,11,15
0.01,0.94,9000,9.28,1.0,0.41100000000000003,20.0,59.0,23.0,2.0,0.0,2870,0,14.0,151.0,0.4,21170,7.0,11690,0.4,1350,0.45,3,2.0,28.0,2.0,28.0,0.0,0.0,2.0,2.0,0.0,2090,7.0,0.0,2090,10430,0.0,0,486.0,82.0,662.0,72.0,19.0,10.0,7.0,29.0,5.0,14.0,20.0,631.0,79.0,31.0,30.0,0.0,11.0,6.0,5.0,0.0,2.0,12.0,35.0,4.0,0.0,0.0,333.0,2200.0,78.0,5.0,6.0,3700.0,1900.0,13900.0,78.0,6.0,6.0,25200.0,11300.0,4.0,34.0,2017,1,20
0.04,0.96,9000,0.74,1.0,0.308,20.0,23.0,15.0,3.0,1.0,15280,0,26.0,170.0,0.7,8720,6.0,4940,0.4,710,0.45,1,13.0,23.0,15.0,23.0,0.0,0.0,3.0,3.0,0.0,570,5.0,0.0,500,2610,0.0,0,862.0,85.0,677.0,74.0,15.0,7.0,6.0,20.0,5.0,13.0,15.0,665.0,75.0,28.0,27.0,0.0,13.0,3.0,10.0,1.0,2.0,11.0,34.0,1.0,1.0,0.0,340.0,2000.0,72.0,10.0,10.0,3000.0,1830.0,10400.0,80.0,3.0,3.0,12000.0,8600.0,6.0,14.0,2016,1,10
0.07,0.93,600,0.98,1.0,0.11900000000000001,8.0,48.0,34.0,2.0,0.0,10950,0,14.0,45.0,0.55,6130,7.0,860,1.0,590,0.65,5,0.0,35.0,0.0,35.0,0.0,0.0,4.0,4.0,0.0,1530,2.0,0.0,0,0,0.0,0,484.0,107.0,531.0,66.0,3.0,1.0,2.0,3.0,0.0,0.0,2.0,499.0,76.0,9.0,9.0,1.0,4.0,2.0,2.0,0.0,0.0,3.0,12.0,3.0,0.0,0.0,261.0,2200.0,74.0,2.0,2.0,2300.0,1900.0,15000.0,78.0,2.0,2.0,16800.0,10800.0,99.0,148.0,2017,1,22
0.07,0.93,1000,1.0,1.0,0.08800000000000001,5.0,48.0,19.0,2.0,0.0,11030,0,6.0,16.0,1.0,3120,4.0,960,1.0,670,0.55,3,0.0,48.0,0.0,20.0,0.0,0.0,2.0,2.0,0.0,0,2.0,0.0,0,0,0.0,0,242.0,88.0,628.0,76.0,8.0,4.0,4.0,11.0,2.0,5.0,9.0,601.0,75.0,10.0,7.0,0.0,6.0,4.0,2.0,0.0,0.0,4.0,10.0,8.0,0.0,0.0,307.0,1900.0,74.0,2.0,2.0,2300.0,1400.0,6500.0,73.0,4.0,4.0,7800.0,5425.0,24.0,147.0,2017,9,21
0.03,0.86,1000,0.95,0.77,0.594,22.0,17.0,12.0,3.0,0.0,17510,0,44.0,489.0,0.5,39840,6.0,3110,0.1,820,0.6,1,17.0,17.0,17.0,17.0,0.0,1.0,6.0,6.0,0.0,1130,9.0,0.0,360,27240,0.0,0,1791.0,82.0,557.0,64.0,14.0,6.0,5.0,19.0,5.0,7.0,9.0,503.0,76.0,36.0,32.0,5.0,18.0,8.0,10.0,0.0,2.0,16.0,45.0,22.0,3.0,1.0,325.0,1400.0,74.0,10.0,11.0,2000.0,1370.0,3400.0,81.0,8.0,9.0,15600.0,4450.0,20.0,66.0,2013,6,25
0.02,0.86,68000,1.43,1.0,0.6409999999999999,26.0,12.0,12.0,4.0,1.0,990,0,22.0,295.0,0.2,83540,6.0,13190,0.05,1240,0.5,3,6.0,7.0,6.0,7.0,2.0,2.0,6.0,6.0,433156.0,4000,15.0,0.0,760,91870,0.0,0,742.0,82.0,584.0,79.0,17.0,11.0,6.0,22.0,8.0,13.0,18.0,531.0,74.0,104.0,92.0,4.0,32.0,7.0,25.0,3.0,12.0,60.0,112.0,52.0,14.0,10.0,353.0,2700.0,72.0,25.0,28.0,5100.0,2132.0,5800.0,81.0,7.0,8.0,18000.0,6414.0,5.0,11.0,2016,5,9
0.01,0.99,0,1.01,0.29,0.397,18.0,30.0,29.0,3.0,0.0,9640,0,15.0,147.0,0.65,32630,5.0,3700,1.0,1160,0.5,1,0.0,30.0,0.0,30.0,0.0,2.0,4.0,4.0,0.0,920,4.0,0.0,0,2520,0.0,0,1627.0,88.0,524.0,75.0,10.0,5.0,2.0,15.0,2.0,2.0,9.0,505.0,76.0,41.0,35.0,7.0,17.0,4.0,13.0,0.0,2.0,13.0,42.0,52.0,0.0,0.0,352.0,2200.0,76.0,13.0,14.0,3500.0,1692.0,7000.0,76.0,4.0,4.0,9600.0,7350.0,23.0,69.0,2013,12,6
0.02,0.78,800,0.21,1.0,0.488,29.0,15.0,15.0,2.0,1.0,90220,0,29.0,260.0,0.05,116320,6.0,38640,0.05,1290,0.45,1,15.0,15.0,15.0,15.0,3.0,4.0,6.0,12.0,92608.0,9840,8.0,0.0,4100,48310,0.0,0,942.0,82.0,527.0,76.0,6.0,3.0,2.0,9.0,2.0,5.0,6.0,487.0,76.0,55.0,42.0,7.0,20.0,10.0,10.0,1.0,9.0,23.0,62.0,33.0,0.0,5.0,360.0,1400.0,74.0,10.0,10.0,2700.0,1600.0,16100.0,76.0,10.0,12.0,55800.0,17730.0,24.0,29.0,2015,10,22
0.02,0.98,0,0.08,0.62,0.413,18.0,13.0,11.0,1.0,0.0,16670,0,20.0,176.0,0.45,24620,6.0,750,0.15,1300,0.5,1,7.0,13.0,7.0,13.0,0.0,3.0,3.0,3.0,0.0,990,4.0,0.0,810,26370,0.0,0,1045.0,82.0,534.0,75.0,16.0,9.0,6.0,18.0,3.0,8.0,14.0,489.0,72.0,20.0,17.0,2.0,7.0,1.0,6.0,0.0,0.0,6.0,22.0,8.0,0.0,0.0,357.0,2600.0,72.0,6.0,6.0,4900.0,2083.0,5100.0,80.0,1.0,1.0,5100.0,5100.0,13.0,143.0,2015,7,11
0.04,0.96,200,0.67,1.0,0.23800000000000002,15.0,22.0,12.0,3.0,1.0,9170,0,19.0,105.0,0.4,16390,7.0,1780,0.2,670,0.65,1,5.0,10.0,5.0,10.0,0.0,4.0,4.0,4.0,866766.0,1100,3.0,0.0,380,3140,0.0,0,641.0,88.0,640.0,79.0,4.0,3.0,1.0,4.0,1.0,3.0,4.0,621.0,78.0,25.0,22.0,0.0,8.0,4.0,4.0,1.0,5.0,11.0,42.0,6.0,1.0,0.0,325.0,1800.0,76.0,4.0,4.0,2200.0,975.0,16900.0,80.0,4.0,4.0,19200.0,13200.0,3.0,2.0,2016,8,18
0.02,0.98,1400,1.11,0.87,0.672,26.0,8.0,8.0,3.0,1.0,17220,0,39.0,372.0,0.55,46040,7.0,7480,0.1,770,0.6,1,6.0,6.0,7.0,7.0,0.0,2.0,4.0,4.0,86570.0,820,6.0,0.0,0,16870,0.0,0,1436.0,83.0,540.0,75.0,7.0,5.0,2.0,8.0,0.0,2.0,4.0,479.0,76.0,51.0,41.0,1.0,19.0,7.0,12.0,0.0,0.0,23.0,46.0,34.0,0.0,0.0,357.0,1800.0,74.0,12.0,12.0,3000.0,1866.0,4700.0,81.0,7.0,8.0,13200.0,5128.0,33.0,118.0,2014,6,15
0.02,0.98,700,1.16,1.0,0.42700000000000005,17.0,19.0,19.0,1.0,1.0,26480,0,11.0,141.0,0.5,43840,6.0,4140,0.3,1020,0.55,1,19.0,19.0,19.0,19.0,0.0,9.0,15.0,15.0,1745194.0,1000,6.0,0.0,0,27270,0.0,1,388.0,82.0,528.0,78.0,15.0,10.0,3.0,28.0,2.0,6.0,18.0,491.0,76.0,52.0,41.0,6.0,14.0,3.0,11.0,1.0,3.0,19.0,45.0,24.0,1.0,0.0,347.0,2300.0,76.0,11.0,12.0,3000.0,1700.0,3300.0,79.0,3.0,3.0,6600.0,4533.0,14.0,11.0,2017,4,28
0.02,0.98,1000,1.44,0.76,0.366,20.0,24.0,24.0,3.0,0.0,9290,0,37.0,228.0,0.35,22150,7.0,2980,0.1,1020,0.55,1,5.0,24.0,8.0,31.0,1.0,0.0,4.0,4.0,1126083.0,1210,8.0,0.0,0,2200,0.0,0,1558.0,84.0,641.0,81.0,4.0,3.0,1.0,9.0,0.0,1.0,7.0,614.0,75.0,12.0,12.0,0.0,9.0,3.0,6.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,326.0,1900.0,72.0,6.0,6.0,3200.0,2033.0,7400.0,82.0,3.0,4.0,16200.0,7600.0,40.0,108.0,2014,2,13
0.02,0.98,20000,1.11,1.0,0.161,15.0,54.0,37.0,3.0,1.0,5700,0,12.0,58.0,0.4,14210,7.0,4720,0.3,1140,0.55,1,9.0,33.0,9.0,33.0,0.0,0.0,3.0,6.0,1068064.0,1290,2.0,0.0,2330,5110,0.0,1,439.0,87.0,641.0,79.0,3.0,1.0,0.0,6.0,1.0,4.0,4.0,616.0,76.0,27.0,24.0,0.0,9.0,2.0,7.0,0.0,1.0,6.0,33.0,5.0,0.0,0.0,359.0,2700.0,73.0,7.0,8.0,4600.0,2371.0,13100.0,79.0,2.0,2.0,18000.0,11100.0,18.0,86.0,2017,3,8
0.03,0.94,1000,1.78,1.0,0.475,23.0,21.0,15.0,2.0,0.0,2600,0,18.0,214.0,0.2,27710,7.0,7150,0.05,1120,0.5,1,5.0,17.0,5.0,17.0,1.0,2.0,2.0,3.0,238086.0,2040,15.0,0.0,0,15780,0.0,0,612.0,82.0,650.0,76.0,15.0,8.0,3.0,22.0,9.0,14.0,18.0,637.0,75.0,38.0,34.0,0.0,19.0,7.0,12.0,2.0,4.0,7.0,37.0,11.0,2.0,3.0,350.0,1500.0,70.0,12.0,14.0,4100.0,1691.0,14300.0,83.0,7.0,8.0,30600.0,13071.0,14.0,26.0,2016,9,16
0.0,0.95,0,1.08,0.92,0.261,17.0,47.0,23.0,2.0,0.0,16170,0,34.0,193.0,0.6,13840,6.0,1610,0.65,1790,0.5,1,6.0,47.0,6.0,47.0,0.0,9.0,9.0,9.0,0.0,730,3.0,0.0,0,15280,0.0,0,1185.0,83.0,522.0,79.0,11.0,4.0,3.0,17.0,11.0,14.0,15.0,465.0,74.0,32.0,26.0,8.0,13.0,2.0,11.0,1.0,6.0,19.0,27.0,12.0,1.0,2.0,353.0,2400.0,73.0,11.0,12.0,3800.0,2045.0,10100.0,80.0,2.0,2.0,15600.0,10800.0,4.0,25.0,2015,2,21
0.01,0.99,0,1.37,0.84,0.38799999999999996,17.0,27.0,13.0,3.0,0.0,11880,0,21.0,160.0,0.3,16190,7.0,2810,0.05,1110,0.5,1,8.0,20.0,8.0,20.0,2.0,2.0,7.0,7.0,5257.0,1140,24.0,0.0,10,4840,0.0,0,821.0,82.0,540.0,78.0,13.0,6.0,4.0,17.0,3.0,8.0,10.0,503.0,77.0,34.0,30.0,1.0,16.0,7.0,9.0,0.0,2.0,4.0,32.0,15.0,0.0,0.0,355.0,1700.0,76.0,9.0,10.0,2700.0,1588.0,16400.0,79.0,7.0,7.0,38400.0,9657.0,5.0,49.0,2016,2,20
0.01,0.99,8000,0.87,0.32,0.58,17.0,19.0,12.0,2.0,1.0,16270,0,20.0,231.0,0.2,55730,5.0,5190,0.05,1260,0.55,1,9.0,13.0,11.0,14.0,1.0,2.0,2.0,30.0,2.0,5440,9.0,0.0,770,23740,0.0,0,1961.0,82.0,543.0,74.0,11.0,6.0,5.0,19.0,0.0,4.0,16.0,508.0,76.0,30.0,27.0,2.0,12.0,5.0,7.0,0.0,2.0,7.0,34.0,8.0,0.0,0.0,347.0,2600.0,74.0,7.0,7.0,3600.0,2228.0,8300.0,81.0,5.0,6.0,9000.0,7380.0,47.0,44.0,2013,1,6
0.01,0.99,8000,1.0,0.72,0.48,20.0,16.0,17.0,1.0,0.0,15880,0,18.0,188.0,1.0,24290,6.0,4610,1.0,840,0.6,1,0.0,16.0,0.0,16.0,0.0,7.0,7.0,10.0,0.0,0,5.0,0.0,0,7450,0.0,1,837.0,105.0,512.0,65.0,4.0,2.0,1.0,7.0,0.0,2.0,3.0,478.0,75.0,25.0,20.0,2.0,14.0,5.0,9.0,0.0,1.0,9.0,29.0,16.0,0.0,0.0,354.0,2200.0,75.0,9.0,10.0,3400.0,1688.0,4000.0,75.0,5.0,6.0,15600.0,4780.0,86.0,67.0,2016,2,4
0.02,0.93,3100,1.58,0.91,0.555,18.0,17.0,13.0,1.0,0.0,430,1,21.0,235.0,0.65,56250,8.0,17190,0.4,1120,0.55,1,8.0,17.0,8.0,17.0,0.0,3.0,5.0,5.0,742831.0,470,6.0,0.0,0,0,0.0,0,751.0,84.0,538.0,75.0,28.0,10.0,12.0,43.0,5.0,13.0,27.0,517.0,76.0,65.0,55.0,6.0,23.0,8.0,15.0,1.0,4.0,35.0,73.0,38.0,2.0,0.0,317.0,1700.0,76.0,15.0,16.0,4200.0,1560.0,7100.0,75.0,8.0,9.0,16800.0,6650.0,17.0,12.0,2016,4,30
0.03,0.92,1000,0.56,0.8,0.647,31.0,8.0,11.0,2.0,0.0,13880,0,24.0,317.0,0.2,39450,6.0,7150,0.1,1240,0.5,1,7.0,7.0,7.0,8.0,0.0,1.0,4.0,4.0,101499.0,4780,6.0,1.0,680,34010,0.0,0,986.0,82.0,549.0,73.0,9.0,4.0,4.0,11.0,2.0,6.0,10.0,513.0,77.0,57.0,53.0,3.0,17.0,4.0,13.0,4.0,7.0,21.0,60.0,12.0,4.0,2.0,358.0,1700.0,77.0,13.0,14.0,7700.0,2000.0,4900.0,80.0,4.0,5.0,14400.0,5900.0,14.0,4.0,2015,9,8
0.01,1.0,1000,1.37,1.0,0.115,8.0,23.0,32.0,1.0,0.0,12940,0,13.0,40.0,1.0,3500,5.0,2390,1.0,1280,0.45,1,0.0,21.0,0.0,21.0,0.0,0.0,2.0,2.0,0.0,0,1.0,0.0,0,1080,0.0,0,481.0,132.0,548.0,73.0,3.0,2.0,0.0,3.0,3.0,3.0,3.0,507.0,78.0,24.0,20.0,1.0,7.0,1.0,6.0,0.0,5.0,12.0,20.0,16.0,0.0,0.0,357.0,2300.0,78.0,6.0,7.0,4200.0,2016.0,22800.0,82.0,1.0,1.0,22800.0,22800.0,-2.0,30.0,2017,1,25
0.01,0.99,2000,0.77,1.0,0.41600000000000004,16.0,14.0,13.0,3.0,1.0,8770,0,22.0,228.0,0.25,48270,8.0,8100,0.05,1430,0.45,3,8.0,10.0,8.0,10.0,0.0,0.0,8.0,8.0,88282.0,2230,12.0,0.0,0,6970,0.0,0,720.0,84.0,676.0,75.0,17.0,13.0,3.0,21.0,5.0,11.0,14.0,670.0,76.0,90.0,87.0,0.0,28.0,7.0,21.0,3.0,11.0,45.0,101.0,10.0,4.0,0.0,304.0,2300.0,75.0,21.0,22.0,4700.0,1757.0,11300.0,80.0,7.0,8.0,18000.0,7042.0,6.0,3.0,2016,5,31
0.02,0.98,200,0.99,0.34,0.29,16.0,30.0,31.0,3.0,0.0,17990,0,28.0,120.0,0.55,31480,7.0,2280,0.3,1230,0.5,1,5.0,30.0,5.0,30.0,0.0,0.0,8.0,8.0,0.0,700,5.0,0.0,0,17970,0.0,0,2583.0,83.0,548.0,71.0,18.0,9.0,5.0,34.0,9.0,17.0,24.0,498.0,75.0,51.0,42.0,3.0,19.0,6.0,13.0,1.0,2.0,16.0,56.0,26.0,1.0,1.0,339.0,2100.0,74.0,13.0,14.0,2500.0,1869.0,4400.0,77.0,6.0,7.0,14400.0,5466.0,23.0,28.0,2011,4,25
0.0,1.0,2000,1.03,0.89,0.45,16.0,20.0,69.0,1.0,0.0,20790,0,8.0,108.0,1.0,58020,4.0,6120,1.0,1240,0.5,3,0.0,4.0,0.0,4.0,0.0,0.0,9.0,9.0,0.0,0,10.0,0.0,0,30080,0.0,0,335.0,86.0,546.0,78.0,17.0,10.0,5.0,23.0,6.0,10.0,12.0,504.0,75.0,60.0,53.0,3.0,18.0,4.0,14.0,0.0,1.0,17.0,59.0,18.0,0.0,0.0,312.0,2100.0,75.0,14.0,14.0,3000.0,1750.0,7100.0,77.0,4.0,4.0,19200.0,8550.0,-1.0,34.0,2017,6,20
0.21,0.79,0,1.59,0.88,0.055,5.0,33.0,33.0,2.0,0.0,10110,0,14.0,24.0,1.0,480,4.0,590,1.0,340,0.5,1,0.0,29.0,0.0,29.0,0.0,4.0,4.0,4.0,0.0,0,3.0,0.0,0,160,0.0,1,616.0,159.0,631.0,75.0,10.0,5.0,3.0,14.0,3.0,5.0,13.0,603.0,76.0,15.0,12.0,0.0,6.0,3.0,3.0,0.0,0.0,8.0,31.0,8.0,0.0,0.0,302.0,2500.0,73.0,3.0,3.0,3100.0,2133.0,4400.0,80.0,3.0,3.0,7800.0,5000.0,16.0,133.0,2016,9,12
0.01,0.95,0,0.94,0.78,0.247,15.0,41.0,40.0,1.0,0.0,10210,0,25.0,132.0,0.8,28810,7.0,110,0.4,1380,0.45,1,12.0,41.0,12.0,41.0,1.0,7.0,7.0,7.0,1021824.0,290,10.0,0.0,180,7160,0.0,1,1036.0,87.0,532.0,72.0,9.0,3.0,4.0,10.0,1.0,6.0,10.0,487.0,75.0,22.0,21.0,1.0,9.0,1.0,8.0,0.0,0.0,7.0,25.0,4.0,0.0,0.0,338.0,2800.0,76.0,8.0,8.0,5000.0,1962.0,3000.0,70.0,1.0,1.0,3000.0,3000.0,18.0,151.0,2015,7,20
